user_id,item_id,category_id,price,user_age,item_popularity,label
50,145,9,72.0635,25,0.2707,0
46,143,5,6.9962,46,0.1615,1
80,148,9,60.47,27,0.1735,0
352,54,5,15.0025,19,0.3172,0
204,172,8,24.2859,54,0.0965,1
431,148,9,60.47,49,0.1735,0
392,174,7,70.5203,59,0.1898,0
32,122,7,23.2312,40,0.5272,0
341,114,6,15.0217,46,0.3753,1
4,10,6,7.125,33,0.3253,0
131,85,8,25.9781,37,0.1919,1
212,70,8,19.6003,33,0.4947,0
50,94,9,48.2727,25,0.4686,0
397,147,3,10.4013,58,0.0723,0
368,178,10,10.3042,18,0.1256,1
7,132,1,14.0916,47,0.2528,1
136,199,10,7.0004,43,0.2137,1
328,133,6,24.273,50,0.1793,0
291,33,6,29.4028,34,0.1293,0
45,3,5,16.2199,32,0.4317,0
127,95,3,10.3374,34,0.2006,0
117,118,3,44.8103,38,0.4242,0
34,66,10,11.6843,20,0.2482,0
267,176,8,25.3178,52,0.2025,0
100,9,1,33.2543,23,0.091,0
126,10,6,7.125,41,0.3253,0
445,116,1,36.6588,22,0.2497,0
5,30,5,11.5197,31,0.2407,1
104,151,3,16.1037,37,0.3009,1
7,94,9,48.2727,47,0.4686,0
453,131,6,8.3473,59,0.3558,1
171,61,8,11.2563,51,0.3265,0
121,90,5,54.085,28,0.4566,1
452,44,1,23.5854,37,0.261,1
72,200,4,24.4541,39,0.3854,1
136,6,1,17.7562,43,0.3061,1
117,17,2,23.0948,38,0.1078,1
213,199,10,7.0004,32,0.2137,0
385,11,10,26.0666,24,0.6046,0
254,35,1,8.3105,52,0.183,1
473,118,3,44.8103,28,0.4242,0
464,149,1,114.7826,22,0.2787,0
93,50,8,22.0702,19,0.1359,0
359,104,8,29.5583,32,0.3733,1
36,170,2,20.0866,20,0.0689,1
26,112,6,9.0627,55,0.12,0
473,56,6,58.0183,28,0.3254,0
179,49,8,38.0762,54,0.2472,0
463,16,6,14.6187,25,0.0688,1
70,77,3,51.8033,50,0.1299,0
350,29,5,13.6829,18,0.5582,0
332,46,5,15.6549,53,0.2823,0
237,71,2,13.56,22,0.1708,1
265,189,4,16.8558,59,0.2749,1
466,139,5,10.618,58,0.1522,1
382,101,2,24.595,24,0.09,0
377,180,10,23.5153,54,0.1891,0
16,107,7,12.1104,50,0.0379,0
134,122,7,23.2312,20,0.5272,0
115,125,6,21.2062,44,0.0351,0
470,152,10,24.6539,52,0.2241,0
7,192,7,22.0109,47,0.5036,0
474,121,7,17.5611,21,0.277,0
120,36,9,10.9206,30,0.3547,0
372,52,4,10.7899,32,0.6677,1
16,194,10,4.306,50,0.5335,0
165,103,1,21.2074,18,0.1507,1
373,139,5,10.618,55,0.1522,0
154,161,7,17.4109,40,0.3094,0
386,70,8,19.6003,39,0.4947,1
449,54,5,15.0025,23,0.3172,1
41,79,7,18.7055,54,0.1186,1
424,23,10,22.9197,52,0.3194,1
190,32,1,8.7933,47,0.5636,0
40,22,2,22.3665,36,0.3376,0
55,45,10,12.3325,29,0.2449,1
153,3,5,16.2199,23,0.4317,0
206,52,4,10.7899,31,0.6677,0
83,23,10,22.9197,45,0.3194,0
362,26,5,24.8815,54,0.1674,0
91,171,1,13.0275,24,0.264,1
9,54,5,15.0025,56,0.3172,0
170,55,1,19.4477,45,0.5206,1
8,86,1,50.4738,53,0.035,1
101,182,5,7.0516,60,0.1768,0
261,117,2,27.7398,40,0.341,1
188,140,10,14.6192,26,0.2743,0
305,13,8,14.0625,30,0.3119,0
325,116,1,36.6588,51,0.2497,0
226,53,5,7.3536,22,0.0677,1
464,141,3,11.8684,22,0.1324,0
28,78,6,22.1092,22,0.0978,1
355,164,5,14.3939,57,0.1968,1
375,68,1,25.3042,60,0.5316,0
47,20,6,17.3985,50,0.1236,1
150,6,1,17.7562,34,0.3061,0
87,63,10,72.0299,50,0.2933,0
291,198,4,16.0683,34,0.4627,0
252,106,8,19.5069,42,0.2193,0
460,76,4,22.277,26,0.2327,0
393,192,7,22.0109,52,0.5036,0
126,85,8,25.9781,41,0.1919,1
359,177,2,12.7072,32,0.2928,1
413,170,2,20.0866,49,0.0689,1
360,144,10,8.3292,49,0.6272,0
477,96,3,11.7419,60,0.2498,1
444,169,1,20.7365,46,0.0834,1
123,65,4,33.2181,18,0.1251,0
241,88,8,9.6342,24,0.0913,0
22,28,6,9.8428,56,0.3568,1
499,179,6,41.0457,40,0.1195,1
51,92,9,18.0345,19,0.1434,0
71,178,10,10.3042,26,0.1256,0
20,165,9,26.6536,39,0.1546,1
160,71,2,13.56,47,0.1708,0
402,178,10,10.3042,34,0.1256,0
230,96,3,11.7419,44,0.2498,0
387,12,8,23.165,27,0.2281,0
442,164,5,14.3939,25,0.1968,0
13,56,6,58.0183,34,0.3254,0
241,25,7,33.1508,24,0.3334,0
287,112,6,9.0627,36,0.12,1
150,125,6,21.2062,34,0.0351,0
30,25,7,33.1508,24,0.3334,0
446,99,2,20.0239,34,0.2303,1
218,107,7,12.1104,26,0.0379,0
215,32,1,8.7933,57,0.5636,1
310,172,8,24.2859,31,0.0965,1
40,127,8,90.9659,36,0.2112,0
192,168,4,24.8052,27,0.2045,0
203,169,1,20.7365,46,0.0834,0
181,90,5,54.085,38,0.4566,0
11,76,4,22.277,58,0.2327,1
36,26,5,24.8815,20,0.1674,0
15,78,6,22.1092,28,0.0978,1
126,56,6,58.0183,41,0.3254,0
37,116,1,36.6588,27,0.2497,0
273,109,8,11.8593,46,0.2798,0
106,160,10,8.8027,34,0.3837,1
307,196,4,22.3295,33,0.4461,1
459,120,5,13.2293,42,0.3856,0
197,67,4,35.1261,22,0.4188,0
68,73,2,15.2871,29,0.0516,1
382,2,7,43.7958,24,0.2479,1
180,20,6,17.3985,58,0.1236,0
44,106,8,19.5069,19,0.2193,0
57,139,5,10.618,41,0.1522,1
219,55,1,19.4477,52,0.5206,0
300,182,5,7.0516,37,0.1768,0
422,17,2,23.0948,23,0.1078,0
147,178,10,10.3042,32,0.1256,0
449,49,8,38.0762,23,0.2472,1
133,119,2,18.3072,40,0.4904,0
480,136,7,13.5653,45,0.3457,1
403,129,7,12.0378,23,0.2133,0
180,96,3,11.7419,58,0.2498,0
134,79,7,18.7055,20,0.1186,0
45,117,2,27.7398,32,0.341,0
457,196,4,22.3295,37,0.4461,0
265,78,6,22.1092,59,0.0978,1
28,110,3,16.4369,22,0.2384,0
251,145,9,72.0635,21,0.2707,0
34,77,3,51.8033,20,0.1299,0
147,13,8,14.0625,32,0.3119,0
43,101,2,24.595,22,0.09,0
321,144,10,8.3292,59,0.6272,0
121,170,2,20.0866,28,0.0689,0
394,66,10,11.6843,54,0.2482,0
332,117,2,27.7398,53,0.341,0
100,112,6,9.0627,23,0.12,0
489,39,7,66.5557,33,0.192,0
476,32,1,8.7933,46,0.5636,1
160,133,6,24.273,47,0.1793,0
423,76,4,22.277,55,0.2327,0
138,155,7,17.3368,38,0.5065,0
44,191,7,17.2673,19,0.2625,0
427,158,6,16.0275,20,0.1793,1
317,58,8,36.2212,31,0.2481,0
53,22,2,22.3665,20,0.3376,0
199,39,7,66.5557,40,0.192,0
293,39,7,66.5557,52,0.192,1
13,194,10,4.306,34,0.5335,0
492,188,3,20.7279,59,0.443,1
232,7,7,11.3587,23,0.3032,0
186,112,6,9.0627,43,0.12,1
324,173,8,18.9467,27,0.2397,0
46,149,1,114.7826,46,0.2787,0
292,124,9,10.4789,57,0.1302,1
397,195,1,17.4247,58,0.2611,1
458,33,6,29.4028,24,0.1293,1
118,128,6,61.9363,46,0.2724,0
446,180,10,23.5153,34,0.1891,0
255,199,10,7.0004,57,0.2137,0
71,68,1,25.3042,26,0.5316,0
394,16,6,14.6187,54,0.0688,1
39,84,7,39.0083,21,0.229,1
195,191,7,17.2673,35,0.2625,0
418,75,5,9.33,33,0.1719,0
233,82,2,22.9113,26,0.3803,1
13,68,1,25.3042,34,0.5316,1
90,66,10,11.6843,25,0.2482,1
111,23,10,22.9197,59,0.3194,1
416,182,5,7.0516,36,0.1768,1
44,65,4,33.2181,19,0.1251,0
153,71,2,13.56,23,0.1708,0
349,9,1,33.2543,60,0.091,0
337,113,5,20.4581,22,0.5723,0
190,114,6,15.0217,47,0.3753,1
63,71,2,13.56,36,0.1708,1
210,101,2,24.595,20,0.09,1
450,66,10,11.6843,19,0.2482,0
486,22,2,22.3665,19,0.3376,1
439,131,6,8.3473,36,0.3558,0
47,161,7,17.4109,50,0.3094,0
366,192,7,22.0109,38,0.5036,1
352,53,5,7.3536,19,0.0677,0
221,126,1,23.0332,19,0.5236,0
238,65,4,33.2181,53,0.1251,1
379,43,4,5.5888,20,0.3459,1
52,25,7,33.1508,24,0.3334,0
293,3,5,16.2199,52,0.4317,0
261,190,7,18.8763,40,0.2825,1
390,106,8,19.5069,59,0.2193,0
420,64,5,12.2701,35,0.3258,0
324,164,5,14.3939,27,0.1968,0
417,162,5,17.1186,58,0.2784,0
331,75,5,9.33,40,0.1719,0
119,121,7,17.5611,58,0.277,0
211,148,9,60.47,40,0.1735,0
406,178,10,10.3042,52,0.1256,1
24,131,6,8.3473,24,0.3558,1
352,119,2,18.3072,19,0.4904,0
83,159,8,18.5358,45,0.4471,1
232,102,9,46.7348,23,0.0826,0
112,34,9,17.5783,55,0.4683,1
259,183,7,35.039,32,0.2333,1
25,195,1,17.4247,42,0.2611,1
208,145,9,72.0635,33,0.2707,0
136,140,10,14.6192,43,0.2743,0
23,142,3,18.9811,29,0.2839,0
441,113,5,20.4581,42,0.5723,1
438,55,1,19.4477,37,0.5206,0
470,99,2,20.0239,52,0.2303,0
146,120,5,13.2293,53,0.3856,1
387,155,7,17.3368,27,0.5065,0
461,143,5,6.9962,39,0.1615,0
419,179,6,41.0457,23,0.1195,0
356,194,10,4.306,42,0.5335,1
443,127,8,90.9659,44,0.2112,0
17,96,3,11.7419,48,0.2498,1
485,111,8,34.7974,33,0.0437,0
122,182,5,7.0516,49,0.1768,1
168,36,9,10.9206,56,0.3547,0
219,80,10,23.8431,52,0.4443,1
466,113,5,20.4581,58,0.5723,1
427,35,1,8.3105,20,0.183,0
406,114,6,15.0217,52,0.3753,0
446,73,2,15.2871,34,0.0516,1
423,191,7,17.2673,55,0.2625,0
412,6,1,17.7562,60,0.3061,0
436,40,2,115.39,40,0.2841,0
2,142,3,18.9811,46,0.2839,0
22,194,10,4.306,56,0.5335,1
194,154,5,11.1104,22,0.2791,1
492,126,1,23.0332,59,0.5236,0
401,11,10,26.0666,42,0.6046,1
286,12,8,23.165,35,0.2281,1
36,52,4,10.7899,20,0.6677,0
126,104,8,29.5583,41,0.3733,0
77,168,4,24.8052,31,0.2045,0
264,79,7,18.7055,59,0.1186,0
260,149,1,114.7826,39,0.2787,0
45,181,2,26.7915,32,0.623,0
95,106,8,19.5069,20,0.2193,0
375,91,9,56.4977,60,0.6671,0
60,11,10,26.0666,53,0.6046,1
287,106,8,19.5069,36,0.2193,1
460,196,4,22.3295,26,0.4461,1
198,144,10,8.3292,36,0.6272,1
412,194,10,4.306,60,0.5335,1
264,6,1,17.7562,59,0.3061,1
18,111,8,34.7974,52,0.0437,0
254,196,4,22.3295,52,0.4461,1
464,97,7,29.5474,22,0.5048,1
107,105,8,5.8702,25,0.4087,0
40,51,2,18.2619,36,0.5569,0
492,180,10,23.5153,59,0.1891,1
302,46,5,15.6549,42,0.2823,1
228,25,7,33.1508,22,0.3334,1
251,126,1,23.0332,21,0.5236,1
404,148,9,60.47,22,0.1735,0
111,186,2,15.1361,59,0.1935,0
10,40,2,115.39,53,0.2841,0
229,47,9,13.9119,37,0.2173,0
491,193,4,48.5646,38,0.3192,0
164,66,10,11.6843,18,0.2482,0
243,59,7,14.886,37,0.0892,0
166,45,10,12.3325,27,0.2449,0
494,86,1,50.4738,19,0.035,1
38,77,3,51.8033,18,0.1299,0
446,29,5,13.6829,34,0.5582,0
154,82,2,22.9113,40,0.3803,1
434,3,5,16.2199,19,0.4317,1
72,13,8,14.0625,39,0.3119,1
63,163,5,23.0877,36,0.047,0
262,190,7,18.8763,39,0.2825,0
8,142,3,18.9811,53,0.2839,0
392,44,1,23.5854,59,0.261,1
200,106,8,19.5069,25,0.2193,0
198,93,4,15.96,36,0.0834,1
227,199,10,7.0004,20,0.2137,1
143,192,7,22.0109,29,0.5036,0
127,168,4,24.8052,34,0.2045,0
441,42,8,11.0926,42,0.1495,0
366,152,10,24.6539,38,0.2241,0
107,55,1,19.4477,25,0.5206,1
490,66,10,11.6843,60,0.2482,1
357,115,6,16.5006,21,0.6382,0
248,154,5,11.1104,31,0.2791,1
18,53,5,7.3536,52,0.0677,0
143,68,1,25.3042,29,0.5316,1
392,3,5,16.2199,59,0.4317,1
404,52,4,10.7899,22,0.6677,0
426,13,8,14.0625,54,0.3119,1
180,9,1,33.2543,58,0.091,0
491,114,6,15.0217,38,0.3753,1
220,30,5,11.5197,56,0.2407,0
282,117,2,27.7398,43,0.341,0
32,107,7,12.1104,40,0.0379,0
299,180,10,23.5153,29,0.1891,0
222,139,5,10.618,57,0.1522,1
147,131,6,8.3473,32,0.3558,0
322,2,7,43.7958,34,0.2479,0
289,174,7,70.5203,52,0.1898,0
488,200,4,24.4541,40,0.3854,1
401,92,9,18.0345,42,0.1434,0
218,61,8,11.2563,26,0.3265,0
216,134,8,41.4096,44,0.4591,1
493,85,8,25.9781,46,0.1919,1
232,136,7,13.5653,23,0.3457,1
245,47,9,13.9119,27,0.2173,0
402,32,1,8.7933,34,0.5636,1
169,143,5,6.9962,51,0.1615,0
201,19,5,52.5133,21,0.8163,0
282,145,9,72.0635,43,0.2707,0
175,153,3,56.6685,22,0.1274,0
154,121,7,17.5611,40,0.277,0
41,147,3,10.4013,54,0.0723,0
420,116,1,36.6588,35,0.2497,0
72,149,1,114.7826,39,0.2787,0
432,191,7,17.2673,55,0.2625,1
63,34,9,17.5783,36,0.4683,0
176,90,5,54.085,38,0.4566,0
213,160,10,8.8027,32,0.3837,0
31,84,7,39.0083,31,0.229,0
330,40,2,115.39,29,0.2841,0
232,5,9,11.4711,23,0.3752,0
131,110,3,16.4369,37,0.2384,0
95,130,6,16.9043,20,0.2029,0
70,2,7,43.7958,50,0.2479,1
441,195,1,17.4247,42,0.2611,0
294,66,10,11.6843,58,0.2482,1
421,88,8,9.6342,23,0.0913,0
187,72,5,26.2494,37,0.0977,1
19,81,5,43.9741,25,0.1804,1
321,65,4,33.2181,59,0.1251,1
282,132,1,14.0916,43,0.2528,0
239,55,1,19.4477,47,0.5206,0
33,99,2,20.0239,30,0.2303,0
154,192,7,22.0109,40,0.5036,1
202,177,2,12.7072,23,0.2928,0
392,139,5,10.618,59,0.1522,1
175,69,5,18.2838,22,0.285,1
270,197,2,23.989,43,0.4323,0
499,81,5,43.9741,40,0.1804,0
24,9,1,33.2543,24,0.091,1
178,125,6,21.2062,38,0.0351,0
490,158,6,16.0275,60,0.1793,0
490,121,7,17.5611,60,0.277,0
435,14,8,8.4348,58,0.2735,0
449,144,10,8.3292,23,0.6272,1
94,40,2,115.39,53,0.2841,0
221,40,2,115.39,19,0.2841,0
397,28,6,9.8428,58,0.3568,0
353,22,2,22.3665,58,0.3376,1
119,64,5,12.2701,58,0.3258,1
392,198,4,16.0683,59,0.4627,1
48,45,10,12.3325,53,0.2449,1
323,75,5,9.33,55,0.1719,0
293,157,6,26.0719,52,0.2584,1
265,126,1,23.0332,59,0.5236,1
188,170,2,20.0866,26,0.0689,0
52,58,8,36.2212,24,0.2481,0
335,165,9,26.6536,25,0.1546,0
351,198,4,16.0683,44,0.4627,0
4,40,2,115.39,33,0.2841,0
487,121,7,17.5611,26,0.277,0
256,103,1,21.2074,25,0.1507,0
179,123,5,22.3303,54,0.39,0
306,10,6,7.125,46,0.3253,0
198,182,5,7.0516,36,0.1768,0
177,11,10,26.0666,53,0.6046,0
245,166,4,36.8785,27,0.1288,0
105,5,9,11.4711,57,0.3752,0
77,11,10,26.0666,31,0.6046,1
164,126,1,23.0332,18,0.5236,0
341,72,5,26.2494,46,0.0977,0
296,184,5,26.3812,34,0.3317,1
450,48,7,18.4585,19,0.2585,0
116,152,10,24.6539,27,0.2241,0
179,132,1,14.0916,54,0.2528,0
239,148,9,60.47,47,0.1735,0
26,18,9,20.3506,55,0.375,1
386,27,9,48.3266,39,0.2864,0
89,183,7,35.039,32,0.2333,0
470,24,8,45.4,52,0.3748,0
433,38,3,33.2108,20,0.1276,1
103,54,5,15.0025,25,0.3172,0
399,29,5,13.6829,59,0.5582,0
314,197,2,23.989,34,0.4323,0
17,16,6,14.6187,48,0.0688,0
200,129,7,12.0378,25,0.2133,0
376,132,1,14.0916,34,0.2528,0
464,96,3,11.7419,22,0.2498,0
401,91,9,56.4977,42,0.6671,1
406,158,6,16.0275,52,0.1793,1
86,79,7,18.7055,23,0.1186,0
280,57,2,21.7185,55,0.4527,1
362,124,9,10.4789,54,0.1302,1
292,35,1,8.3105,57,0.183,0
13,195,1,17.4247,34,0.2611,0
334,66,10,11.6843,57,0.2482,1
364,8,3,16.3885,39,0.4845,1
484,187,4,23.5289,36,0.2242,0
272,70,8,19.6003,23,0.4947,0
193,86,1,50.4738,56,0.035,1
318,86,1,50.4738,25,0.035,0
42,178,10,10.3042,51,0.1256,1
144,132,1,14.0916,50,0.2528,1
466,181,2,26.7915,58,0.623,0
485,98,7,15.8511,33,0.4374,1
334,181,2,26.7915,57,0.623,0
249,58,8,36.2212,38,0.2481,0
120,11,10,26.0666,30,0.6046,1
364,108,5,9.6669,39,0.4408,1
368,96,3,11.7419,18,0.2498,1
160,27,9,48.3266,47,0.2864,1
313,32,1,8.7933,21,0.5636,0
349,116,1,36.6588,60,0.2497,0
446,77,3,51.8033,34,0.1299,0
134,29,5,13.6829,20,0.5582,1
167,132,1,14.0916,43,0.2528,0
362,155,7,17.3368,54,0.5065,0
180,165,9,26.6536,58,0.1546,1
73,19,5,52.5133,41,0.8163,1
418,157,6,26.0719,33,0.2584,0
455,186,2,15.1361,58,0.1935,1
22,169,1,20.7365,56,0.0834,0
36,165,9,26.6536,20,0.1546,0
330,30,5,11.5197,29,0.2407,1
480,192,7,22.0109,45,0.5036,1
204,71,2,13.56,54,0.1708,1
309,76,4,22.277,33,0.2327,0
103,13,8,14.0625,25,0.3119,1
116,158,6,16.0275,27,0.1793,0
389,26,5,24.8815,28,0.1674,1
250,45,10,12.3325,58,0.2449,1
101,3,5,16.2199,60,0.4317,1
115,148,9,60.47,44,0.1735,0
479,180,10,23.5153,56,0.1891,1
325,64,5,12.2701,51,0.3258,0
100,154,5,11.1104,23,0.2791,0
179,51,2,18.2619,54,0.5569,1
374,104,8,29.5583,55,0.3733,0
405,3,5,16.2199,34,0.4317,0
375,116,1,36.6588,60,0.2497,0
261,43,4,5.5888,40,0.3459,0
148,148,9,60.47,42,0.1735,1
81,119,2,18.3072,44,0.4904,0
187,168,4,24.8052,37,0.2045,1
58,176,8,25.3178,41,0.2025,0
105,20,6,17.3985,57,0.1236,1
265,40,2,115.39,59,0.2841,0
350,100,9,18.2093,18,0.3965,0
245,38,3,33.2108,27,0.1276,0
271,33,6,29.4028,38,0.1293,0
500,186,2,15.1361,56,0.1935,0
288,130,6,16.9043,36,0.2029,0
320,27,9,48.3266,49,0.2864,1
213,87,4,22.4197,32,0.1715,1
238,72,5,26.2494,53,0.0977,1
212,184,5,26.3812,33,0.3317,0
367,164,5,14.3939,37,0.1968,0
367,31,3,15.8967,37,0.2521,1
369,131,6,8.3473,42,0.3558,0
185,74,7,9.6276,38,0.3281,0
171,98,7,15.8511,51,0.4374,1
320,63,10,72.0299,49,0.2933,0
52,121,7,17.5611,24,0.277,0
142,108,5,9.6669,36,0.4408,0
313,162,5,17.1186,21,0.2784,1
178,131,6,8.3473,38,0.3558,0
87,115,6,16.5006,50,0.6382,1
296,182,5,7.0516,34,0.1768,0
177,1,8,16.0082,53,0.2853,1
5,37,9,24.2425,31,0.3153,0
138,120,5,13.2293,38,0.3856,1
495,163,5,23.0877,26,0.047,0
408,93,4,15.96,38,0.0834,0
224,105,8,5.8702,22,0.4087,0
220,55,1,19.4477,56,0.5206,1
184,182,5,7.0516,27,0.1768,0
132,184,5,26.3812,19,0.3317,0
85,154,5,11.1104,59,0.2791,1
29,159,8,18.5358,32,0.4471,1
423,4,5,31.2653,55,0.1971,1
64,5,9,11.4711,34,0.3752,0
223,200,4,24.4541,48,0.3854,0
45,22,2,22.3665,32,0.3376,0
336,149,1,114.7826,43,0.2787,0
362,101,2,24.595,54,0.09,0
235,5,9,11.4711,59,0.3752,0
285,147,3,10.4013,46,0.0723,1
184,89,9,8.8384,27,0.3667,0
318,148,9,60.47,25,0.1735,0
338,170,2,20.0866,46,0.0689,0
16,117,2,27.7398,50,0.341,0
351,110,3,16.4369,44,0.2384,1
336,140,10,14.6192,43,0.2743,0
390,103,1,21.2074,59,0.1507,0
234,135,4,12.9688,54,0.179,1
311,4,5,31.2653,59,0.1971,1
271,71,2,13.56,38,0.1708,0
468,34,9,17.5783,35,0.4683,1
63,47,9,13.9119,36,0.2173,0
346,155,7,17.3368,57,0.5065,1
451,35,1,8.3105,42,0.183,1
383,18,9,20.3506,36,0.375,1
348,10,6,7.125,42,0.3253,1
366,193,4,48.5646,38,0.3192,0
169,165,9,26.6536,51,0.1546,1
101,54,5,15.0025,60,0.3172,0
326,77,3,51.8033,42,0.1299,0
127,196,4,22.3295,34,0.4461,0
452,62,4,12.9989,37,0.2339,0
136,11,10,26.0666,43,0.6046,1
338,2,7,43.7958,46,0.2479,0
285,135,4,12.9688,46,0.179,1
317,45,10,12.3325,31,0.2449,0
439,184,5,26.3812,36,0.3317,1
274,65,4,33.2181,31,0.1251,0
130,179,6,41.0457,48,0.1195,0
37,59,7,14.886,27,0.0892,1
27,88,8,9.6342,57,0.0913,1
491,177,2,12.7072,38,0.2928,1
331,127,8,90.9659,40,0.2112,0
203,196,4,22.3295,46,0.4461,0
66,190,7,18.8763,49,0.2825,1
108,72,5,26.2494,55,0.0977,1
463,197,2,23.989,25,0.4323,0
328,6,1,17.7562,50,0.3061,1
409,74,7,9.6276,28,0.3281,1
342,170,2,20.0866,58,0.0689,1
451,159,8,18.5358,42,0.4471,0
482,76,4,22.277,36,0.2327,1
301,200,4,24.4541,59,0.3854,0
162,88,8,9.6342,20,0.0913,0
312,182,5,7.0516,32,0.1768,0
11,163,5,23.0877,58,0.047,0
474,178,10,10.3042,21,0.1256,1
261,141,3,11.8684,40,0.1324,0
202,120,5,13.2293,23,0.3856,0
52,197,2,23.989,24,0.4323,0
209,115,6,16.5006,28,0.6382,0
9,198,4,16.0683,56,0.4627,0
70,14,8,8.4348,50,0.2735,1
392,180,10,23.5153,59,0.1891,0
30,149,1,114.7826,24,0.2787,0
192,84,7,39.0083,27,0.229,0
438,162,5,17.1186,37,0.2784,1
255,137,1,5.538,57,0.5077,1
475,169,1,20.7365,43,0.0834,1
162,149,1,114.7826,20,0.2787,0
339,28,6,9.8428,60,0.3568,1
171,12,8,23.165,51,0.2281,0
269,181,2,26.7915,52,0.623,1
191,168,4,24.8052,19,0.2045,0
286,141,3,11.8684,35,0.1324,0
313,116,1,36.6588,21,0.2497,1
355,1,8,16.0082,57,0.2853,0
394,190,7,18.8763,54,0.2825,0
244,75,5,9.33,19,0.1719,1
362,183,7,35.039,54,0.2333,1
305,141,3,11.8684,30,0.1324,0
42,51,2,18.2619,51,0.5569,1
172,78,6,22.1092,25,0.0978,1
486,141,3,11.8684,19,0.1324,0
422,45,10,12.3325,23,0.2449,0
489,9,1,33.2543,33,0.091,1
104,153,3,56.6685,37,0.1274,0
497,156,2,32.0213,41,0.2972,1
219,111,8,34.7974,52,0.0437,0
84,199,10,7.0004,50,0.2137,0
348,188,3,20.7279,42,0.443,1
303,91,9,56.4977,34,0.6671,0
236,74,7,9.6276,50,0.3281,0
319,103,1,21.2074,39,0.1507,0
127,35,1,8.3105,34,0.183,0
305,81,5,43.9741,30,0.1804,0
27,106,8,19.5069,57,0.2193,1
281,193,4,48.5646,19,0.3192,0
260,195,1,17.4247,39,0.2611,0
330,134,8,41.4096,29,0.4591,0
263,171,1,13.0275,30,0.264,1
348,167,2,22.0488,42,0.1632,0
168,135,4,12.9688,56,0.179,1
204,74,7,9.6276,54,0.3281,1
42,85,8,25.9781,51,0.1919,0
478,45,10,12.3325,55,0.2449,1
150,117,2,27.7398,34,0.341,1
336,167,2,22.0488,43,0.1632,1
120,116,1,36.6588,30,0.2497,1
22,106,8,19.5069,56,0.2193,0
463,129,7,12.0378,25,0.2133,0
386,102,9,46.7348,39,0.0826,1
332,93,4,15.96,53,0.0834,1
170,134,8,41.4096,45,0.4591,0
186,156,2,32.0213,43,0.2972,0
132,48,7,18.4585,19,0.2585,1
381,10,6,7.125,46,0.3253,0
112,167,2,22.0488,55,0.1632,1
229,88,8,9.6342,37,0.0913,1
284,173,8,18.9467,33,0.2397,1
283,80,10,23.8431,42,0.4443,0
476,79,7,18.7055,46,0.1186,1
187,54,5,15.0025,37,0.3172,0
183,31,3,15.8967,32,0.2521,1
427,88,8,9.6342,20,0.0913,0
311,49,8,38.0762,59,0.2472,0
266,80,10,23.8431,34,0.4443,0
1,89,9,8.8384,33,0.3667,1
18,89,9,8.8384,52,0.3667,0
392,92,9,18.0345,59,0.1434,0
329,183,7,35.039,40,0.2333,0
349,117,2,27.7398,60,0.341,0
430,129,7,12.0378,31,0.2133,1
285,163,5,23.0877,46,0.047,0
398,54,5,15.0025,43,0.3172,0
295,170,2,20.0866,49,0.0689,0
23,182,5,7.0516,29,0.1768,1
265,6,1,17.7562,59,0.3061,1
228,114,6,15.0217,22,0.3753,1
368,189,4,16.8558,18,0.2749,1
339,57,2,21.7185,60,0.4527,0
147,1,8,16.0082,32,0.2853,0
62,76,4,22.277,21,0.2327,0
471,139,5,10.618,35,0.1522,1
124,19,5,52.5133,42,0.8163,1
339,191,7,17.2673,60,0.2625,0
440,86,1,50.4738,47,0.035,1
214,175,5,51.6254,29,0.2886,1
264,142,3,18.9811,59,0.2839,0
101,59,7,14.886,60,0.0892,0
459,45,10,12.3325,42,0.2449,1
429,194,10,4.306,48,0.5335,0
459,170,2,20.0866,42,0.0689,0
493,48,7,18.4585,46,0.2585,0
11,101,2,24.595,58,0.09,1
402,83,9,15.6966,34,0.067,0
79,148,9,60.47,35,0.1735,0
445,176,8,25.3178,22,0.2025,0
48,55,1,19.4477,53,0.5206,1
321,161,7,17.4109,59,0.3094,1
349,97,7,29.5474,60,0.5048,1
375,138,4,18.2178,60,0.753,0
346,68,1,25.3042,57,0.5316,0
486,7,7,11.3587,19,0.3032,1
431,118,3,44.8103,49,0.4242,0
303,51,2,18.2619,34,0.5569,0
273,64,5,12.2701,46,0.3258,0
173,132,1,14.0916,54,0.2528,0
341,92,9,18.0345,46,0.1434,0
311,116,1,36.6588,59,0.2497,1
217,51,2,18.2619,36,0.5569,0
305,42,8,11.0926,30,0.1495,0
221,30,5,11.5197,19,0.2407,0
289,38,3,33.2108,52,0.1276,0
224,138,4,18.2178,22,0.753,1
206,139,5,10.618,31,0.1522,0
220,68,1,25.3042,56,0.5316,1
128,144,10,8.3292,53,0.6272,0
156,66,10,11.6843,31,0.2482,0
201,54,5,15.0025,21,0.3172,1
229,120,5,13.2293,37,0.3856,1
2,56,6,58.0183,46,0.3254,0
460,58,8,36.2212,26,0.2481,1
22,141,3,11.8684,56,0.1324,0
342,168,4,24.8052,58,0.2045,0
456,97,7,29.5474,27,0.5048,1
398,159,8,18.5358,43,0.4471,1
146,49,8,38.0762,53,0.2472,0
24,149,1,114.7826,24,0.2787,0
436,8,3,16.3885,40,0.4845,1
449,100,9,18.2093,23,0.3965,0
375,93,4,15.96,60,0.0834,1
454,37,9,24.2425,40,0.3153,0
